mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.25		0	0	2/4	2	1	1/16	1/16	1		3	57	A3	3	8
1	1	0	0.25		0	0	2/4	2	1	1/16	1/16	1		4	64	E4	4	8
1	1	0	0.125		0	0	2/4	1	1	1/32	1/32	1		3	69	A4	4	0
1	1	0	0.125		0	0	2/4	1	1	1/32	1/32	1		2	74	D5	5	0
1	1	1/4	0.125		1/16	1/16	2/4	1	1	1/32	1/32	1		6	66	F#4	4	1
1	1	1/4	0.125		1/16	1/16	2/4	1	1	1/32	1/32	1		7	73	C#5	5	1
1	1	3/8	0.125		3/32	3/32	2/4	1	1	1/32	1/32	1		3	69	A4	4	2
1	1	3/8	0.125		3/32	3/32	2/4	1	1	1/32	1/32	1		2	74	D5	5	2
1	1	1/2	0.25		1/8	1/8	2/4	2	1	1/16	1/16	1		3	45	A2	2	9
1	1	1/2	0.25		1/8	1/8	2/4	2	1	1/16	1/16	1		6	54	F#3	3	9
1	1	1/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		6	66	F#4	4	3
1	1	1/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		5	71	B4	4	3
1	1	3/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		2	38	D2	2	10
1	1	3/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		-1	65	F4	4	4
1	1	3/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		-2	70	Bb4	4	4
1	1	1	0.25		1/4	1/4	2/4	2	1	1/16	1/16	1		3	45	A2	2	11
1	1	1	0.25		1/4	1/4	2/4	2	1	1/16	1/16	1		6	54	F#3	3	11
1	1	1	0.25		1/4	1/4	2/4	1	1	1/16	1/16	1		6	66	F#4	4	5
1	1	1	0.25		1/4	1/4	2/4	1	1	1/16	1/16	1		7	73	C#5	5	5
1	1	3/2	0.25		3/8	3/8	2/4	2	1	1/16	1/16	1		0	60	C4	4	12
1	1	3/2	0.25		3/8	3/8	2/4	1	1	1/16	1/16	1		-1	65	F4	4	6
1	1	3/2	0.25		3/8	3/8	2/4	2	1	1/16	1/16	1		1	67	G4	4	12
1	1	3/2	0.25		3/8	3/8	2/4	1	1	1/16	1/16	1		0	72	C5	5	6
1	1	7/4	0.25		7/16	7/16	2/4	2	1	1/16	1/16	1		3	57	A3	3	13
1	1	7/4	0.25		7/16	7/16	2/4	1	1	1/16	1/16	1		4	64	E4	4	7
1	1	7/4	0.25		7/16	7/16	2/4	2	1	1/16	1/16	1		6	66	F#4	4	13
1	1	7/4	0.25		7/16	7/16	2/4	1	1	1/16	1/16	1		3	69	A4	4	7
2	2	2	0.25		0	0	2/4	2	1	1/16	1/16	1		0	60	C4	4	25
2	2	2	0.125		0	0	2/4	1	1	1/32	1/32	1		-1	65	F4	4	14
2	2	2	0.25		0	0	2/4	2	1	1/16	1/16	1		1	67	G4	4	25
2	2	2	0.125		0	0	2/4	1	1	1/32	1/32	1		0	72	C5	5	14
2	2	9/4	0.125		1/16	1/16	2/4	1	1	1/32	1/32	1		4	64	E4	4	15
2	2	9/4	0.125		1/16	1/16	2/4	1	1	1/32	1/32	1		5	71	B4	4	15
2	2	19/8	0.125		3/32	3/32	2/4	1	1	1/32	1/32	1		-1	65	F4	4	16
2	2	19/8	0.125		3/32	3/32	2/4	1	1	1/32	1/32	1		0	72	C5	5	16
2	2	5/2	0.25		1/8	1/8	2/4	2	1	1/16	1/16	1		3	45	A2	2	26
2	2	5/2	0.25		1/8	1/8	2/4	2	1	1/16	1/16	1		-1	53	F3	3	26
2	2	5/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		4	64	E4	4	17
2	2	5/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		5	71	B4	4	17
2	2	11/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		2	38	D2	2	27
2	2	11/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		9	63	D#4	4	18
2	2	11/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		8	68	G#4	4	18
2	2	3	0.25		1/4	1/4	2/4	2	1	1/16	1/16	1		3	45	A2	2	28
2	2	3	0.25		1/4	1/4	2/4	2	1	1/16	1/16	1		6	54	F#3	3	28
2	2	3	0.25		1/4	1/4	2/4	1	1	1/16	1/16	1		4	64	E4	4	19
2	2	3	0.25		1/4	1/4	2/4	1	1	1/16	1/16	1		5	71	B4	4	19
2	2	63/16	0.0125		31/64	31/64	2/4	1	1	1/320	1/256	4/5		4	64	E4	4	20
2	2	79/20	0.0125		39/80	39/80	2/4	1	1	1/320	1/256	4/5		-3	63	Eb4	4	21
2	2	317/80	0.0125		157/320	157/320	2/4	1	1	1/320	1/256	4/5		2	62	D4	4	22
2	2	159/40	0.0125		79/160	79/160	2/4	1	1	1/320	1/256	4/5		-3	63	Eb4	4	23
2	2	319/80	0.0125		159/320	159/320	2/4	1	1	1/320	1/256	4/5		4	64	E4	4	24
3	3	4	0.25		0	0	2/4	2	1	1/16	1/16	1		1	43	G2	2	36
3	3	4	0.25		0	0	2/4	2	1	1/16	1/16	1		2	50	D3	3	36
3	3	4	0.25		0	0	2/4	2	1	1/16	1/16	1		-1	53	F3	3	36
3	3	4	0.25		0	0	2/4	1	1	1/16	1/16	1		5	59	B3	3	29
3	3	4	0.25		0	0	2/4	1	1	1/16	1/16	1		-1	65	F4	4	29
3	3	4	0.25		0	0	2/4	1	1	1/16	1/16	1		3	69	A4	4	29
3	3	17/4	0.25		1/16	1/16	2/4	1	1	1/16	1/16	1		4	64	E4	4	30
3	3	9/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		2	62	D4	4	31
3	3	19/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		1	43	G2	2	37
3	3	19/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		2	50	D3	3	37
3	3	19/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		-1	53	F3	3	37
3	3	19/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		5	59	B3	3	32
3	3	19/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		-1	65	F4	4	32
3	3	19/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		3	69	A4	4	32
3	3	5	0.25		1/4	1/4	2/4	1	1	1/16	1/16	1		4	64	E4	4	33
3	3	21/4	0.25		5/16	5/16	2/4	1	1	1/16	1/16	1		2	62	D4	4	34
3	3	11/2	0.5		3/8	3/8	2/4	2	1	1/8	1/8	1		3	45	A2	2	38
3	3	11/2	0.5		3/8	3/8	2/4	2	1	1/8	1/8	1		1	55	G3	3	38
3	3	11/2	0.5		3/8	3/8	2/4	1	1	1/8	1/8	1		7	61	C#4	4	35
3	3	11/2	0.5		3/8	3/8	2/4	1	1	1/8	1/8	1		-1	65	F4	4	35
4	4	6	0.25		0	0	2/4	2	1	1/16	1/16	1		-4	44	Ab2	2	55
4	4	6	0.25		0	0	2/4	2	1	1/16	1/16	1		-6	54	Gb3	3	55
4	4	6	0.25		0	0	2/4	1	1	1/16	1/16	1		0	60	C4	4	39
4	4	6	0.25		0	0	2/4	1	1	1/16	1/16	1		2	62	D4	4	39
4	4	25/4	0.08333333333333333		1/16	1/16	2/4	1	1	1/48	1/32	2/3		-2	58	Bb3	3	40
4	4	19/3	0.08333333333333333		1/12	1/12	2/4	1	1	1/48	1/32	2/3		0	60	C4	4	41
4	4	77/12	0.08333333333333333		5/48	5/48	2/4	1	1	1/48	1/32	2/3		-2	58	Bb3	3	42
4	4	13/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		3	57	A3	3	43
4	4	27/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		-4	44	Ab2	2	56
4	4	27/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		-6	54	Gb3	3	56
4	4	27/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		7	61	C#4	4	44
4	4	7	0.25		1/4	1/4	2/4	1	1	1/16	1/16	1		-2	58	Bb3	3	45
4	4	29/4	0.25		5/16	5/16	2/4	1	1	1/16	1/16	1		3	57	A3	3	46
4	4	15/2	0.0625		3/8	3/8	2/4	1	1	1/64	1/64	1		0	60	C4	4	47
4	4	121/16	0.0625		25/64	25/64	2/4	1	1	1/64	1/64	1		2	62	D4	4	48
4	4	61/8	0.0625		13/32	13/32	2/4	1	1	1/64	1/64	1		-3	63	Eb4	4	49
4	4	123/16	0.0625		27/64	27/64	2/4	1	1	1/64	1/64	1		-1	65	F4	4	50
4	4	31/4	0.0625		7/16	7/16	2/4	1	1	1/64	1/64	1		1	67	G4	4	51
4	4	125/16	0.0625		29/64	29/64	2/4	1	1	1/64	1/64	1		-4	68	Ab4	4	52
4	4	63/8	0.0625		15/32	15/32	2/4	1	1	1/64	1/64	1		-2	70	Bb4	4	53
4	4	127/16	0.0625		31/64	31/64	2/4	1	1	1/64	1/64	1		0	72	C5	5	54
5	5	8	0.25		0	0	2/4	2	1	1/16	1/16	1		5	59	B3	3	65
5	5	8	0.25		0	0	2/4	2	1	1/16	1/16	1		4	64	E4	4	65
5	5	8	0.25		0	0	2/4	1	1	1/16	1/16	1		3	69	A4	4	57
5	5	8	0.25		0	0	2/4	1	1	1/16	1/16	1		2	74	D5	5	57
5	5	33/4	0.125		1/16	1/16	2/4	1	1	1/32	1/32	1		6	66	F#4	4	58
5	5	33/4	0.125		1/16	1/16	2/4	1	1	1/32	1/32	1		7	73	C#5	5	58
5	5	67/8	0.125		3/32	3/32	2/4	1	1	1/32	1/32	1		3	69	A4	4	59
5	5	67/8	0.125		3/32	3/32	2/4	1	1	1/32	1/32	1		2	74	D5	5	59
5	5	17/2	0.25		1/8	1/8	2/4	2	1	1/16	1/16	1		3	45	A2	2	66
5	5	17/2	0.25		1/8	1/8	2/4	2	1	1/16	1/16	1		6	54	F#3	3	66
5	5	17/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		6	66	F#4	4	60
5	5	17/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		7	73	C#5	5	60
5	5	35/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		2	38	D2	2	67
5	5	35/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		-1	77	F5	5	61
5	5	35/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		0	84	C6	6	61
5	5	9	0.5		1/4	1/4	2/4	2	1	1/8	1/8	1		3	45	A2	2	68
5	5	9	0.5		1/4	1/4	2/4	2	1	1/8	1/8	1		6	54	F#3	3	68
5	5	9	0.5		1/4	1/4	2/4	1	1	1/8	1/8	1		6	66	F#4	4	62
5	5	9	0.5		1/4	1/4	2/4	1	1	1/8	1/8	1		7	73	C#5	5	62
5	5	19/2	0.25		3/8	3/8	2/4	2	1	1/16	1/16	1		0	60	C4	4	69
5	5	19/2	0.25		3/8	3/8	2/4	1	1	1/16	1/16	1		-1	65	F4	4	63
5	5	19/2	0.25		3/8	3/8	2/4	2	1	1/16	1/16	1		1	67	G4	4	69
5	5	19/2	0.25		3/8	3/8	2/4	1	1	1/16	1/16	1		0	72	C5	5	63
5	5	39/4	0.25		7/16	7/16	2/4	2	1	1/16	1/16	1		3	57	A3	3	70
5	5	39/4	0.25		7/16	7/16	2/4	1	1	1/16	1/16	1		4	64	E4	4	64
5	5	39/4	0.25		7/16	7/16	2/4	2	1	1/16	1/16	1		6	66	F#4	4	70
5	5	39/4	0.25		7/16	7/16	2/4	1	1	1/16	1/16	1		3	69	A4	4	64
6	6	10	0.25		0	0	2/4	2	1	1/16	1/16	1		-2	58	Bb3	3	82
6	6	10	0.25		0	0	2/4	1	1	1/16	1/16	1		-3	63	Eb4	4	71
6	6	10	0.25		0	0	2/4	2	1	1/16	1/16	1		-1	65	F4	4	82
6	6	10	0.25		0	0	2/4	1	1	1/16	1/16	1		-4	68	Ab4	4	71
6	6	41/4	0.125		1/16	1/16	2/4	1	1	1/32	1/32	1		2	62	D4	4	72
6	6	41/4	0.125		1/16	1/16	2/4	1	1	1/32	1/32	1		1	67	G4	4	72
6	6	83/8	0.125		3/32	3/32	2/4	1	1	1/32	1/32	1		4	64	E4	4	73
6	6	83/8	0.125		3/32	3/32	2/4	1	1	1/32	1/32	1		3	69	A4	4	73
6	6	21/2	0.25		1/8	1/8	2/4	2	1	1/16	1/16	1		5	47	B2	2	83
6	6	21/2	0.25		1/8	1/8	2/4	2	1	1/16	1/16	1		-1	53	F3	3	83
6	6	21/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		2	62	D4	4	74
6	6	21/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		1	67	G4	4	74
6	6	43/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		2	38	D2	2	84
6	6	43/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		7	61	C#4	4	75
6	6	43/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		4	64	E4	4	75
6	6	11	0.25		1/4	1/4	2/4	2	1	1/16	1/16	1		-2	46	Bb2	2	85
6	6	11	0.25		1/4	1/4	2/4	2	1	1/16	1/16	1		-1	53	F3	3	85
6	6	11	0.25		1/4	1/4	2/4	1	1	1/16	1/16	1		0	60	C4	4	76
6	6	11	0.25		1/4	1/4	2/4	1	1	1/16	1/16	1		1	67	G4	4	76
6	6	191/16	0.0125		31/64	31/64	2/4	1	1	1/320	1/256	4/5		-6	66	Gb4	4	77
6	6	239/20	0.0125		39/80	39/80	2/4	1	1	1/320	1/256	4/5		-1	65	F4	4	78
6	6	957/80	0.0125		157/320	157/320	2/4	1	1	1/320	1/256	4/5		-6	66	Gb4	4	79
6	6	479/40	0.0125		79/160	79/160	2/4	1	1	1/320	1/256	4/5		1	67	G4	4	80
6	6	959/80	0.0125		159/320	159/320	2/4	1	1	1/320	1/256	4/5		8	68	G#4	4	81
7	7	12	0.5		0	0	2/4	2	1	1/8	1/8	1		0	60	C4	4	93
7	7	12	0.25		0	0	2/4	1	1	1/16	1/16	1		4	64	E4	4	86
7	7	12	0.5		0	0	2/4	2	1	1/8	1/8	1		6	66	F#4	4	93
7	7	12	0.25		0	0	2/4	1	1	1/16	1/16	1		3	69	A4	4	86
7	7	49/4	0.25		1/16	1/16	2/4	1	1	1/16	1/16	1		2	74	D5	5	87
7	7	25/2	0.25		1/8	1/8	2/4	2	1	1/16	1/16	1		5	59	B3	3	94
7	7	25/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		-3	63	Eb4	4	88
7	7	25/2	0.25		1/8	1/8	2/4	2	1	1/16	1/16	1		-1	65	F4	4	94
7	7	25/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		-4	68	Ab4	4	88
7	7	51/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		-2	58	Bb3	3	95
7	7	51/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		2	62	D4	4	89
7	7	51/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		4	64	E4	4	95
7	7	51/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		1	67	G4	4	89
7	7	13	0.25		1/4	1/4	2/4	1	1	1/16	1/16	1		2	74	D5	5	90
7	7	53/4	0.25		5/16	5/16	2/4	2	1	1/16	1/16	1		8	44	G#2	2	96
7	7	53/4	0.25		5/16	5/16	2/4	2	1	1/16	1/16	1		6	54	F#3	3	96
7	7	53/4	0.25		5/16	5/16	2/4	1	1	1/16	1/16	1		12	60	B#3	3	91
7	7	53/4	0.25		5/16	5/16	2/4	1	1	1/16	1/16	1		6	66	F#4	4	91
7	7	27/2	0.5		3/8	3/8	2/4	2	1	1/8	1/8	1		3	45	A2	2	97
7	7	27/2	0.5		3/8	3/8	2/4	2	1	1/8	1/8	1		1	55	G3	3	97
7	7	27/2	0.5		3/8	3/8	2/4	1	1	1/8	1/8	1		7	61	C#4	4	92
7	7	27/2	0.5		3/8	3/8	2/4	1	1	1/8	1/8	1		-3	63	Eb4	4	92
8	8	14	0.25		0	0	2/4	2	1	1/16	1/16	1		-2	46	Bb2	2	108
8	8	14	0.25		0	0	2/4	2	1	1/16	1/16	1		-4	56	Ab3	3	108
8	8	14	0.25		0	0	2/4	1	1	1/16	1/16	1		2	62	D4	4	98
8	8	29/2	0.5		1/8	1/8	2/4	2	1	1/8	1/8	1		7	61	C#4	4	109
8	8	29/2	0.375		1/8	1/8	2/4	1	2	3/32	1/16	3/2		-3	63	Eb4	4	101
8	8	29/2	0.5		1/8	1/8	2/4	2	1	1/8	1/8	1		1	67	G4	4	109
8	8	29/2	0.5		1/8	1/8	2/4	1	1	1/8	1/8	1		3	69	A4	4	99
8	8	119/8	0.0625		7/32	7/32	2/4	1	2	1/64	1/64	1		4	64	E4	4	102
8	8	239/16	0.0625		15/64	15/64	2/4	1	2	1/64	1/64	1		-1	65	F4	4	103
8	8	15	0.25		1/4	1/4	2/4	2	1	1/16	1/16	1		2	50	D3	3	110
8	8	15	0.25		1/4	1/4	2/4	2	1	1/16	1/16	1		0	60	C4	4	110
8	8	15	0.25		1/4	1/4	2/4	1	2	1/16	1/16	1		6	66	F#4	4	104
8	8	15	0.25		1/4	1/4	2/4	1	1	1/16	1/16	1		2	74	D5	5	100
8	8	61/4	0.25		5/16	5/16	2/4	1	2	1/16	1/16	1		-1	65	F4	4	105
8	8	31/2	0.25		3/8	3/8	2/4	1	2	1/16	1/16	1		4	64	E4	4	106
8	8	63/4	0.25		7/16	7/16	2/4	1	2	1/16	1/16	1		-3	63	Eb4	4	107
9	9	16	0.75		0	0	2/4	2	1	3/16	1/8	3/2		1	43	G2	2	118
9	9	16	0.75		0	0	2/4	2	1	3/16	1/8	3/2		2	50	D3	3	118
9	9	16	0.75		0	0	2/4	2	1	3/16	1/8	3/2		-1	53	F3	3	118
9	9	16	0.25		0	0	2/4	1	1	1/16	1/16	1		5	59	B3	3	111
9	9	16	0.25		0	0	2/4	1	1	1/16	1/16	1		2	62	D4	4	111
9	9	16	0.25		0	0	2/4	1	1	1/16	1/16	1		-1	65	F4	4	111
9	9	16	0.25		0	0	2/4	1	1	1/16	1/16	1		3	69	A4	4	111
9	9	65/4	0.25		1/16	1/16	2/4	1	1	1/16	1/16	1		8	68	G#4	4	112
9	9	65/4	0.25		1/16	1/16	2/4	1	1	1/16	1/16	1		5	71	B4	4	112
9	9	33/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		10	70	A#4	4	113
9	9	33/2	0.25		1/8	1/8	2/4	1	1	1/16	1/16	1		7	73	C#5	5	113
9	9	67/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		5	59	B3	3	119
9	9	67/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		2	62	D4	4	119
9	9	67/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		-1	65	F4	4	119
9	9	67/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		3	69	A4	4	119
9	9	67/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		5	71	B4	4	114
9	9	67/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		2	74	D5	5	114
9	9	17	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		5	59	B3	3	120
9	9	17	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		2	62	D4	4	120
9	9	17	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		-1	65	F4	4	120
9	9	17	1.0		1/4	1/4	2/4	2	1	1/4	1/4	1		3	69	A4	4	120
9	9	17	0.5		1/4	1/4	2/4	1	1	1/8	1/8	1		7	73	C#5	5	115
9	9	17	0.5		1/4	1/4	2/4	1	1	1/8	1/8	1		11	77	E#5	5	115
9	9	35/2	0.25		3/8	3/8	2/4	1	1	1/16	1/16	1		4	76	E5	5	116
9	9	35/2	0.25		3/8	3/8	2/4	1	1	1/16	1/16	1		8	80	G#5	5	116
9	9	71/4	0.25		7/16	7/16	2/4	1	1	1/16	1/16	1		-1	77	F5	5	117
9	9	71/4	0.25		7/16	7/16	2/4	1	1	1/16	1/16	1		3	81	A5	5	117
10	10	18	0.25		0	0	2/4	2	1	1/16	1/16	1		-6	66	Gb4	4	128
10	10	18	0.25		0	0	2/4	2	1	1/16	1/16	1		-2	70	Bb4	4	128
10	10	18	0.25		0	0	2/4	1	1	1/16	1/16	1		0	72	C5	5	121
10	10	18	0.25		0	0	2/4	2	1	1/16	1/16	1		-3	75	Eb5	5	128
10	10	18	0.25		0	0	2/4	1	1	1/16	1/16	1		-1	77	F5	5	121
10	10	18	0.25		0	0	2/4	1	1	1/16	1/16	1		0	84	C6	6	121
10	10	73/4	0.5		1/16	1/16	2/4	2	1	1/8	1/8	1		-6	66	Gb4	4	129
10	10	73/4	0.5		1/16	1/16	2/4	2	1	1/8	1/8	1		-2	70	Bb4	4	129
10	10	73/4	0.5		1/16	1/16	2/4	1	1	1/8	1/8	1		0	72	C5	5	122
10	10	73/4	0.5		1/16	1/16	2/4	2	1	1/8	1/8	1		-3	75	Eb5	5	129
10	10	73/4	0.5		1/16	1/16	2/4	1	1	1/8	1/8	1		-1	77	F5	5	122
10	10	73/4	0.5		1/16	1/16	2/4	1	1	1/8	1/8	1		0	84	C6	6	122
10	10	75/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		-6	66	Gb4	4	130
10	10	75/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		-2	70	Bb4	4	130
10	10	75/4	0.25		3/16	3/16	2/4	1	1	1/16	1/16	1		0	72	C5	5	123
10	10	75/4	0.25		3/16	3/16	2/4	2	1	1/16	1/16	1		-3	75	Eb5	5	130
